price,xgb,lightgbm
7.5e+08,792600000,809900000
498000000.000001,570700000,594300000
849999999.999999,762700000,759400000
560000000.000001,575100000,5.74e+08
419999999.999999,404900000,399500000
900000000.000001,800800000,8.19e+08
560000000.000001,532900000,535400000
369999999.999999,439900000,427900000
490000000.000001,456700000,462900000
979999999.999999,1127800000,1067600000
620000000.000001,815500000,786200000
1.07e+09,9.25e+08,922500000
369999999.999999,476300000,491800000
7.5e+08,764800000,786400000
849999999.999999,929100000,845300000
6.25e+08,601400000,625300000
1.1e+09,1056800000,1119500000
950000000.000001,863300000,845800000
349999999.999999,401300000,392500000
419999999.999999,426100000,439200000
340000000.000001,490700000,500200000
640000000.000001,541300000,527100000
3.3e+08,359200000,351300000
9.4e+08,714900000,7.68e+08
689999999.999999,614900000,597900000
8.2e+08,647300000,637600000
1.05e+09,889600000,877400000
8.2e+08,647300000,637600000
490000000.000001,483700000,455200000
5.3e+08,432700000,4.48e+08
1.3e+09,1398500000,1449500000
7.8e+08,817300000,772500000
849999999.999999,8.99e+08,871900000
6.5e+08,664900000,676300000
479999999.999999,524800000,505200000
470000000.000001,5.71e+08,589200000
538849999.999999,568700000,579300000
7e+08,792900000,788800000
410000000.000001,455200000,448600000
3.85e+08,434500000,428700000
6.8e+08,582700000,628800000
5e+08,497100000,488900000
521800000,4.8e+08,494300000
4.38e+08,403300000,4.01e+08
1.5e+09,1112900000,1113700000
790000000.000001,762600000,740500000
1.39e+09,1254700000,1264200000
369999999.999999,401600000,411700000
4.6e+08,370200000,370900000
829999999.999999,651300000,695800000
9.95e+08,1301700000,1.35e+09
640000000.000001,666800000,664600000
479999999.999999,393600000,394600000
825000000.000001,752500000,810600000
3.2e+08,424900000,436700000
1.2e+09,1109300000,1187300000
4.6e+08,4.25e+08,414500000
349999999.999999,3.6e+08,374300000
449999999.999999,534400000,5.12e+08
575000000.000001,459700000,450400000
490000000.000001,4.6e+08,477600000
382999999.999999,358800000,367100000
449999999.999999,399400000,400700000
859999999.999999,507400000,4.83e+08
640000000.000001,646100000,698900000
3.78e+08,355400000,356900000
340000000.000001,362200000,354400000
7e+08,723100000,721600000
369999999.999999,376900000,364200000
470000000.000001,544500000,542700000
676723999.999999,463400000,458400000
1.1e+09,1055800000,1119100000
419999999.999999,405200000,400400000
560000000.000001,590900000,578800000
808000000.000001,896100000,870200000
849999999.999999,760200000,786700000
4.95e+08,368100000,3.65e+08
1.45e+09,951600000,9.68e+08
600000000.000001,817300000,795500000
4.95e+08,403200000,390800000
3.1e+08,324800000,325100000
550000000.000001,571700000,578800000
880000000.000001,636900000,677900000
3.65e+08,405600000,403300000
630000000.000001,641500000,685200000
889999999.999999,1014300000,970700000
3.95e+08,388500000,393600000
3.1e+08,324800000,325100000
620000000.000001,576900000,577600000
410000000.000001,4.92e+08,452600000
470000000.000001,487800000,485600000
1.4e+09,706100000,781300000
5.3e+08,502800000,487300000
620000000.000001,576900000,577600000
620000000.000001,576900000,579400000
930000000.000001,752400000,801600000
419999999.999999,405200000,400400000
8e+08,730100000,765300000
6.35e+08,678900000,686700000
5.2e+08,519800000,514200000
620000000.000001,663100000,655700000
4.6e+08,549300000,558600000
3.8e+08,377600000,3.77e+08
930000000.000001,752400000,801600000
1.2e+09,1008800000,1102900000
1e+09,946300000,943800000
349999999.999999,411500000,392600000
7e+08,710800000,740100000
1.15e+09,9.86e+08,961300000
620000000.000001,663100000,655700000
1.49e+09,1438500000,1.439e+09
729999999.999999,766200000,732900000
3.65e+08,411800000,3.77e+08
5.7e+08,538900000,549400000
5e+08,412300000,428900000
3.15e+08,317100000,325500000
900000000.000001,945300000,9.45e+08
849999999.999999,900200000,873600000
7.5e+08,764100000,858500000
3e+08,417200000,391400000
3.3e+08,354900000,3.41e+08
4.3e+08,390200000,397400000
4.3e+08,390200000,397400000
1.39e+09,1254800000,1.265e+09
7.4e+08,786600000,800100000
1.45e+09,1197800000,1182600000
874999999.999999,498900000,493700000
539999999.999999,650200000,637300000
5.78e+08,634600000,627100000
950000000.000001,1014500000,1060900000
4.3e+08,3.89e+08,378300000
3.72e+08,476600000,481100000
3.3e+08,390200000,379900000
3.3e+08,555100000,527700000
4.6e+08,491800000,489300000
510000000.000001,534900000,542600000
779340000,421900000,441600000
3.35e+08,348200000,357500000
410000000.000001,408300000,407900000
3.1e+08,424900000,425900000
3.64e+08,409100000,406600000
924999999.999999,8.16e+08,861100000
390000000.000001,373800000,3.76e+08
4.25e+08,442600000,447600000
355000000.000001,333700000,334400000
410000000.000001,394700000,388100000
4.55e+08,436200000,427800000
5.8e+08,840500000,8.6e+08
1.1e+09,853200000,8.83e+08
1.3e+09,1151600000,1103700000
9.6e+08,906800000,990500000
479999999.999999,380700000,379200000
7.1e+08,672300000,675800000
449999999.999999,507200000,500500000
558999999.999999,399500000,407400000
4.04e+08,410500000,422400000
3.3e+08,467800000,452700000
410000000.000001,4.1e+08,410800000
790000000.000001,700500000,731200000
449999999.999999,474100000,460700000
4.04e+08,396800000,397500000
5e+08,440400000,440800000
470000000.000001,484600000,484500000
720000000.000001,639100000,635600000
4.79e+08,536600000,584100000
979999999.999999,803400000,848800000
5.2e+08,492600000,506600000
6.5e+08,717200000,6.71e+08
7.15e+08,696100000,695600000
4.45e+08,459400000,4.63e+08
3.45e+08,344300000,349700000
3.8e+08,373700000,3.92e+08
369999999.999999,392700000,386200000
514999999.999999,513600000,527700000
3.6e+08,468800000,468200000
3.71e+08,395800000,384900000
3.08e+08,351100000,340400000
1.15e+09,806600000,828800000
720000000.000001,798600000,819600000
640000000.000001,678200000,692500000
419999999.999999,4.43e+08,425900000
6.5e+08,697600000,665100000
7.5e+08,822300000,817300000
869999999.999999,888800000,881200000
399999999.999999,527200000,517300000
340000000.000001,474600000,493200000
560000000.000001,5.23e+08,503400000
1.4e+09,1214700000,1211700000
8e+08,792600000,802600000
1.2e+09,1320400000,1.243e+09
950000000.000001,585900000,614200000
550000000.000001,5.53e+08,462900000
6.8e+08,592800000,642600000
6.5e+08,584200000,639200000
859999999.999999,684400000,668900000
1.1e+09,849500000,891100000
5.3e+08,404700000,408800000
449999999.999999,502900000,498400000
3.85e+08,351400000,362100000
4.25e+08,503200000,480500000
369999999.999999,404400000,391700000
1.28e+09,887800000,889200000
9.95e+08,778500000,8.29e+08
1e+09,768700000,721700000
748000000.000001,892900000,927300000
6.5e+08,799700000,774600000
1.3e+09,1268800000,1310300000
4.95e+08,541300000,5.2e+08
340000000.000001,352400000,343500000
849999999.999999,1001400000,968200000
449999999.999999,410700000,406600000
4.4e+08,442800000,460800000
1.05e+09,972600000,9.69e+08
419999999.999999,619900000,641700000
300575000,383900000,373600000
539999999.999999,537100000,548400000
379990000,390700000,386700000
550000000.000001,463500000,4.97e+08
869999999.999999,694700000,699200000
3e+08,475900000,466200000
3.1e+08,326500000,3.27e+08
374999999.999999,409500000,390700000
334900000,433100000,406500000
390000000.000001,503400000,527100000
3.82e+08,347500000,351700000
419999999.999999,442300000,463100000
399899999.999999,494100000,471700000
349999999.999999,389700000,375100000
880000000.000001,876300000,835300000
449999999.999999,4.64e+08,445600000
390000000.000001,406400000,396900000
3.8e+08,326500000,334200000
3.2e+08,393100000,4.01e+08
614900000,710300000,684100000
4.3e+08,587100000,599800000
6.8e+08,6.21e+08,617300000
7.5e+08,709300000,698400000
3.8e+08,406600000,403400000
349999999.999999,419500000,423400000
5.2e+08,522400000,516200000
564999999.999999,515100000,535900000
620000000.000001,579800000,588500000
419999999.999999,405100000,399700000
4.3e+08,507800000,486500000
3.15e+08,341100000,344400000
640000000.000001,684700000,697300000
7e+08,738700000,717600000
985000000.000001,1018300000,1077100000
484999999.999999,466200000,458700000
849999999.999999,769800000,778600000
567500000.000001,522500000,523400000
550000000.000001,7.55e+08,734800000
479999999.999999,520500000,552200000
3.81e+08,342800000,340300000
7e+08,594100000,584900000
6.8e+08,594100000,584900000
689899999.999999,926400000,905700000
550000000.000001,639600000,647400000
4.45e+08,478100000,464500000
720000000.000001,900900000,8.78e+08
8.35e+08,928300000,908500000
3.8e+08,378300000,375900000
5.2e+08,522400000,516200000
4.62e+08,421800000,409700000
979999999.999999,1035400000,1032800000
7.5e+08,704800000,717700000
620000000.000001,579800000,588500000
8e+08,730500000,765400000
600000000.000001,664300000,637500000
1.48e+09,1494900000,1500700000
8e+08,756200000,745400000
8e+08,843900000,840800000
920000000.000001,916200000,925500000
8e+08,9.06e+08,934400000
470000000.000001,477800000,476300000
3.3e+08,350400000,314700000
3e+08,370800000,372600000
550000000.000001,654300000,657300000
1.3e+09,1355400000,1359600000
3.1e+08,372700000,370800000
950000000.000001,819700000,772600000
600000000.000001,617500000,598800000
790000000.000001,780100000,782600000
8e+08,778500000,762200000
4.6e+08,701200000,641900000
829999999.999999,865900000,833900000
600000000.000001,700900000,675100000
6.8e+08,640400000,643100000
7.5e+08,820300000,811100000
6.5e+08,641400000,676600000
5.8e+08,590300000,5.74e+08
514999999.999999,536100000,497400000
6.5e+08,976800000,959300000
640000000.000001,677600000,691500000
8e+08,613400000,649500000
790000000.000001,7e+08,725300000
3.3e+08,407800000,379400000
1.09e+09,770900000,8.24e+08
6.5e+08,799700000,826900000
4.83e+08,500100000,529900000
5.29e+08,656600000,6.79e+08
470000000.000001,483800000,480900000
3e+08,412200000,407400000
1.4e+09,1243200000,1247500000
6.1e+08,528700000,539200000
859999999.999999,793600000,754200000
6.5e+08,558700000,563200000
7.5e+08,710400000,688700000
1.19e+09,880200000,851200000
1.09e+09,770900000,8.24e+08
990000000.000001,893300000,865300000
449999999.999999,424100000,4.24e+08
470000000.000001,486900000,484900000
3.85e+08,438200000,433600000
930000000.000001,678800000,6.74e+08
5.2e+08,518900000,513800000
3.6e+08,343300000,352800000
4.28e+08,4.29e+08,420900000
620000000.000001,604200000,607400000
3.8e+08,400100000,406100000
1.6e+09,1120800000,1158600000
5.2e+08,597200000,582700000
659999999.999999,594500000,587600000
550000000.000001,600300000,6.41e+08
5.9e+08,567200000,5.88e+08
4.15e+08,527200000,479900000
1.25e+09,987800000,1e+09
3e+08,451500000,458700000
4.3e+08,530400000,532800000
5.3e+08,565700000,556400000
1.2e+09,760300000,868300000
410000000.000001,619900000,641800000
391999999.999999,4.76e+08,464100000
5.2e+08,5.74e+08,590600000
484999999.999999,370600000,373400000
419999999.999999,461300000,4.56e+08
419999999.999999,461300000,4.56e+08
7.4e+08,785900000,800300000
3.65e+08,378300000,3.78e+08
600000000.000001,480200000,4.85e+08
5.45e+08,5.2e+08,511300000
3.2e+08,358900000,342700000
449999999.999999,483500000,480700000
3.15e+08,442500000,430300000
4.32e+08,400200000,409100000
399999999.999999,421400000,427900000
403104002,379300000,3.85e+08
407416786,371400000,370600000
410684047,4.13e+08,409300000
323730000,374500000,387100000
1.49e+09,1314700000,1391400000
1.3e+09,1015500000,1086200000
859999999.999999,792700000,844600000
7.5e+08,820300000,811100000
1.05e+09,1074400000,1053400000
4.4e+08,475100000,466100000
419999999.999999,404500000,399800000
794999999.999999,629400000,681900000
340000000.000001,379500000,379200000
7e+08,7.37e+08,718800000
560000000.000001,574700000,573400000
5.2e+08,518900000,513800000
979999999.999999,1029300000,1029700000
4.4e+08,475100000,466100000
8e+08,729500000,764700000
5.9e+08,7.41e+08,733100000
5.2e+08,470900000,476700000
640000000.000001,677600000,691500000
1.15e+09,1242700000,1222900000
1.15e+09,923700000,920900000
5.7e+08,521500000,523600000
390000000.000001,405900000,395800000
3.8e+08,376600000,374900000
828400000.000002,480700000,486300000
5.2e+08,597200000,582700000
4.42e+08,4.2e+08,408400000
3.2e+08,3.58e+08,3.6e+08
979999999.999999,883900000,904200000
449999999.999999,452200000,433200000
470000000.000001,526100000,517200000
4.4e+08,410800000,404700000
3.1e+08,330800000,324900000
3.2e+08,353800000,343300000
3.1e+08,330800000,324900000
6.5e+08,714400000,708200000
849999999.999999,900300000,878900000
490000000.000001,483500000,479900000
1.25e+09,782700000,776800000
355000000.000001,364800000,362800000
4.3e+08,547300000,601600000
7e+08,755600000,769200000
390000000.000001,434500000,441400000
410000000.000001,4.14e+08,412700000
6.8e+08,656600000,658600000
1.25e+09,998500000,1052300000
369999999.999999,4.02e+08,378400000
4.6e+08,424900000,423600000
356999999.999999,338200000,359400000
344900000,336600000,340100000
344900000,336600000,340100000
349999999.999999,554800000,513800000
341500000,343400000,339700000
3.65e+08,433400000,507700000
950000000.000001,936500000,926200000
4.25e+08,431100000,430400000
6.5e+08,761700000,737900000
979999999.999999,1119500000,1067500000
398963399.999999,3.98e+08,404900000
4.95e+08,480900000,486600000
4.42e+08,4.2e+08,408400000
689999999.999999,495100000,502700000
659999999.999999,659600000,652700000
7.5e+08,7.86e+08,761300000
6.1e+08,616800000,613200000
4.28e+08,4.29e+08,420900000
5.2e+08,486400000,492300000
349999999.999999,334400000,332800000
364708200,366600000,364900000
5.8e+08,524100000,516100000
1.2e+09,760700000,8.16e+08
3.2e+08,316300000,327200000
3.35e+08,343900000,346600000
3.98e+08,403400000,396700000
4.23e+08,488700000,465200000
399999999.999999,352200000,354800000
1.08e+09,1057800000,1042800000
494540700,4.7e+08,470500000
4.35e+08,3.89e+08,388400000
659999999.999999,659600000,652700000
1.58e+09,1593200000,1542700000
550000000.000001,492100000,492500000
3.15e+08,336600000,339500000
894999999.999999,718200000,753500000
4.15e+08,401700000,403400000
1e+09,588500000,604500000
399999999.999999,431500000,414600000
6.8e+08,556900000,539200000
3.95e+08,401200000,4.04e+08
729999999.999999,562500000,573400000
3.95e+08,401200000,4.04e+08
3.25e+08,333500000,334900000
5e+08,540300000,496900000
410000000.000001,436300000,452400000
5.9e+08,458800000,448900000
490000000.000001,645700000,693700000
620000000.000001,639800000,6.37e+08
1.3e+09,1.299e+09,1303900000
757000000.000001,717100000,699700000
4.4e+08,4.07e+08,423600000
3.2e+08,330400000,335400000
479999999.999999,491400000,497700000
449999999.999999,443100000,473100000
510000000.000001,448800000,471200000
560000000.000001,375300000,362700000
4.39e+08,418600000,413900000
5.2e+08,453300000,477200000
349999999.999999,377500000,370900000
369999999.999999,436200000,4.39e+08
490000000.000001,449900000,4.73e+08
4.15e+08,442300000,445800000
3.45e+08,361600000,336300000
7.47e+08,625200000,617400000
4.35e+08,478100000,491100000
369999999.999999,412800000,418700000
3.3e+08,367300000,360500000
3.1e+08,351200000,352900000
3.3e+08,367300000,360500000
3.1e+08,317100000,322400000
3e+08,465600000,458100000
550000000.000001,507700000,463100000
4.3e+08,414700000,433900000
5.95e+08,432200000,417400000
1e+09,671800000,707500000
419999999.999999,412100000,419800000
498000000.000001,5.35e+08,529400000
4.6e+08,480400000,456800000
3.8e+08,3.88e+08,382900000
3.25e+08,352600000,347300000
5e+08,523800000,5.37e+08
510000000.000001,586600000,581100000
759999999.999999,707400000,665600000
490000000.000001,617600000,629500000
514999999.999999,549400000,5.31e+08
6.7e+08,660100000,701800000
539999999.999999,559400000,579200000
479999999.999999,595400000,616800000
550000000.000001,643700000,633900000
600000000.000001,7.2e+08,711100000
5.7e+08,679300000,630100000
6.5e+08,564700000,602100000
1.03e+09,6.11e+08,602100000
809999999.999999,614300000,6.19e+08
7.5e+08,550700000,528900000
5.7e+08,588600000,589300000
3.15e+08,355500000,345100000
3.8e+08,398200000,407900000
620000000.000001,657300000,677700000
439900000,395500000,3.78e+08
720000000.000001,532100000,512400000
7.5e+08,574300000,671700000
675000000.000001,7.83e+08,770400000
615000000.000001,677300000,687600000
640000000.000001,751300000,752800000
